Date,HomeTeam,AwayTeam,Played Value H,Played Value A,Total Value H,Total Value A,Attack H,Midfield H,Defense H,Goalie H,Attack A,Midfield A,Defense A,Goalie A,Attack Count H,Midfield Count H,Defense Count H,Goalie Count H,Attack Count A,Midfield Count A,Defense Count A,Goalie Count A,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,H_1,H_2,H_3,H_4,H_5,H_6,H_7,H_8,H_9,H_10,H_11,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,A_11
2016-12-13,AFC Bournemouth,Leicester City,,,,,,,,,,,,,,,,,,,,,1,0,H,1,0,H,P Tierney,9,12,3,4,5,15,4,11,0,3,0,0,Artur Boruc,Simon Francis,Steve Cook,Nathan Aké,Charlie Daniels,Marc Pugh,Harry Arter,Adam Smith,Joshua King,Jack Wilshere,Benik Afobe,Ron-Robert Zieler,Luis Hernández,Wes Morgan,Robert Huth,Christian Fuchs,Andy King,Marc Albrighton,Daniel Amartey,Riyad Mahrez,Jamie Vardy,Islam Slimani
2016-12-13,Everton,Arsenal,,,,,,,,,,,,,,,,,,,,,2,1,H,1,1,D,M Clattenburg,14,9,4,3,10,10,8,3,1,1,1,0,Maarten Stekelenburg,Leighton Baines,Ashley Williams,Phil Jagielka,Séamus Coleman,Ross Barkley,James McCarthy,Idrissa Gueye,Romelu Lukaku,Aaron Lennon,Enner Valencia,Petr Cech,Héctor Bellerín,Gabriel Paulista,Laurent Koscielny,Nacho Monreal,Mesut Özil,Theo Walcott,Alex Oxlade-Chamberlain,Francis Coquelin,Granit Xhaka,Alexis Sánchez
2016-12-14,Crystal Palace,Manchester United,,,,,,,,,,,,,,,,,,,,,1,2,A,0,1,A,C Pawson,6,16,3,6,16,10,1,8,2,2,0,0,Wayne Hennessey,Joel Ward,Scott Dann,Damien Delaney,Martin Kelly,Mathieu Flamini,Yohan Cabaye,Lee Chung-Yong,James McArthur,Wilfried Zaha,Christian Benteke,David de Gea,Eric Bailly,Phil Jones,Marcos Rojo,Daley Blind,Paul Pogba,Michael Carrick,Ander Herrera,Juan Mata,Zlatan Ibrahimovic,Wayne Rooney
2016-12-14,Manchester City,Watford,,,,,,,,,,,,,,,,,,,,,2,0,H,1,0,H,K Friend,13,5,7,2,16,20,5,2,1,2,0,0,Claudio Bravo,Pablo Zabaleta,Aleksandar Kolarov,Gaël Clichy,Nicolás Otamendi,Raheem Sterling,Ilkay Gündogan,Kevin De Bruyne,David Silva,Yaya Touré,Nolito,Heurelho Gomes,Daryl Janmaat,Miguel Britos,Sebastian Prödl,José Holebas,Nordin Amrabat,Adlène Guédioura,Etienne Capoue,Roberto Pereyra,Jerome Sinclair,Odion Ighalo
2016-12-14,Middlesbrough,Liverpool,,,,,,,,,,,,,,,,,,,,,0,3,A,0,1,A,J Moss,8,15,3,4,11,14,5,2,1,0,0,0,Víctor Valdés,Fabio,Ben Gibson,Antonio Barragán,Calum Chambers,Adam Clayton,Marten de Roon,Adam Forshaw,Álvaro Negredo,Viktor Fischer,Adama Traoré,Simon Mignolet,Nathaniel Clyne,Dejan Lovren,James Milner,Ragnar Klavan,Georginio Wijnaldum,Jordan Henderson,Adam Lallana,Roberto Firmino,Sadio Mané,Divock Origi
2016-12-14,Stoke City,Southampton,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,A Taylor,5,15,3,4,9,10,3,11,1,2,1,0,Lee Grant,Erik Pieters,Glen Johnson,Bruno Martins Indi,Ryan Shawcross,Joe Allen,Glenn Whelan,Marko Arnautovic,Charlie Adam,Xherdan Shaqiri,Jonathan Walters,Fraser Forster,José Fonte,Cuco Martina,Virgil van Dijk,Ryan Bertrand,Oriol Romeu,James Ward-Prowse,Steven Davis,Nathan Redmond,Sofiane Boufal,Shane Long
2016-12-14,Sunderland,Chelsea,,,,,,,,,,,,,,,,,,,,,0,1,A,0,1,A,N Swarbrick,8,19,3,6,15,10,5,5,3,2,0,0,Jordan Pickford,Papy Djilobodji,John O'Shea,Lamine Koné,Billy Jones,Patrick van Aanholt,Jason Denayer,Jan Kirchhoff,Fabio Borini,Jermain Defoe,Adnan Januzaj,Thibaut Courtois,Gary Cahill,César Azpilicueta,David Luiz,Marcos Alonso,Cesc Fàbregas,N'Golo Kanté,Victor Moses,Willian,Pedro,Diego Costa
2016-12-14,Tottenham Hotspur,Hull City,,,,,,,,,,,,,,,,,,,,,3,0,H,1,0,H,A Marriner,27,10,9,5,6,14,5,5,0,2,0,0,Hugo Lloris,Toby Alderweireld,Jan Vertonghen,Eric Dier,Kyle Walker,Danny Rose,Victor Wanyama,Christian Eriksen,Harry Kane,Moussa Sissoko,Dele Alli,David Marshall,Harry Maguire,Curtis Davies,Michael Dawson,Andrew Robertson,Tom Huddlestone,Sam Clucas,Jake Livermore,Ahmed El Mohamady,Robert Snodgrass,Adama Diomande
2016-12-14,West Bromwich Albion,Swansea City,,,,,,,,,,,,,,,,,,,,,3,1,H,0,0,D,M Oliver,13,8,4,4,8,8,0,11,0,0,0,0,Ben Foster,Allan-Roméo Nyom,Jonas Olsson,Chris Brunt,Gareth McAuley,Claudio Yacob,James Morrison,Matt Phillips,Nacer Chadli,Darren Fletcher,Salomón Rondón,Lukasz Fabianski,Jordi Amat,Neil Taylor,Alfie Mawson,Angel Rangel,Leon Britton,Wayne Routledge,Jefferson Montero,Gylfi Sigurdsson,Jay Fulton,Fernando Llorente
2016-12-14,West Ham United,Burnley,,,,,,,,,,,,,,,,,,,,,1,0,H,1,0,H,R Madley,20,8,7,2,12,15,6,1,0,2,0,0,Darren Randolph,Winston Reid,Cheikhou Kouyaté,Angelo Ogbonna,Aaron Cresswell,Pedro Obiang,Mark Noble,Michail Antonio,Andy Carroll,Dimitri Payet,Manuel Lanzini,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Dean Marney,Jeff Hendrick,George Boyd,Scott Arfield,Andre Gray,Sam Vokes
2016-12-17,Crystal Palace,Chelsea,,,,,,,,,,,,,,,,,,,,,0,1,A,0,1,A,J Moss,6,13,2,6,12,15,5,3,2,3,0,0,Wayne Hennessey,Joel Ward,Scott Dann,Damien Delaney,Martin Kelly,Yohan Cabaye,Wilfried Zaha,Joe Ledley,James McArthur,Jason Puncheon,Christian Benteke,Thibaut Courtois,Gary Cahill,César Azpilicueta,David Luiz,Marcos Alonso,N'Golo Kanté,Victor Moses,Nemanja Matic,Eden Hazard,Willian,Diego Costa
2016-12-17,Middlesbrough,Swansea City,,,,,,,,,,,,,,,,,,,,,3,0,H,2,0,H,N Swarbrick,10,14,4,2,10,11,3,8,1,0,0,0,Víctor Valdés,Fabio,Ben Gibson,Antonio Barragán,Calum Chambers,Adam Clayton,Marten de Roon,Adam Forshaw,Gastón Ramírez,Álvaro Negredo,Viktor Fischer,Lukasz Fabianski,Jordi Amat,Neil Taylor,Alfie Mawson,Angel Rangel,Leon Britton,Wayne Routledge,Modou Barrow,Gylfi Sigurdsson,Jay Fulton,Fernando Llorente
2016-12-17,Stoke City,Leicester City,,,,,,,,,,,,,,,,,,,,,2,2,D,2,0,H,C Pawson,16,14,7,8,9,12,9,9,2,6,0,1,Lee Grant,Erik Pieters,Glen Johnson,Bruno Martins Indi,Ryan Shawcross,Joe Allen,Glenn Whelan,Mame Biram Diouf,Giannelli Imbula,Bojan,Jonathan Walters,Kasper Schmeichel,Danny Simpson,Wes Morgan,Robert Huth,Christian Fuchs,Andy King,Marc Albrighton,Daniel Amartey,Riyad Mahrez,Jamie Vardy,Islam Slimani
2016-12-17,Sunderland,Watford,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,R Madley,12,9,4,4,10,9,4,11,1,2,0,0,Jordan Pickford,Patrick van Aanholt,Papy Djilobodji,Donald Love,Lamine Koné,Jason Denayer,Fabio Borini,Didier Ndong,Victor Anichebe,Adnan Januzaj,Jermain Defoe,Heurelho Gomes,Miguel Britos,Younes Kaboul,Sebastian Prödl,José Holebas,Nordin Amrabat,Valon Behrami,Juan Camilo Zuñiga,Etienne Capoue,Troy Deeney,Odion Ighalo
2016-12-17,West Bromwich Albion,Manchester United,,,,,,,,,,,,,,,,,,,,,0,2,A,0,1,A,A Taylor,10,10,1,5,9,13,2,3,3,3,0,0,Ben Foster,Allan-Roméo Nyom,Jonas Olsson,Gareth McAuley,Craig Dawson,Claudio Yacob,Matt Phillips,Chris Brunt,Nacer Chadli,Darren Fletcher,Salomón Rondón,David de Gea,Phil Jones,Marcos Rojo,Luis Antonio Valencia,Matteo Darmian,Paul Pogba,Michael Carrick,Ander Herrera,Zlatan Ibrahimovic,Wayne Rooney,Jesse Lingard
2016-12-17,West Ham United,Hull City,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,L Mason,18,16,6,5,13,9,10,6,2,4,0,0,Darren Randolph,Winston Reid,Cheikhou Kouyaté,Angelo Ogbonna,Aaron Cresswell,Pedro Obiang,Mark Noble,Michail Antonio,Andy Carroll,Dimitri Payet,Manuel Lanzini,David Marshall,Harry Maguire,Curtis Davies,Michael Dawson,Andrew Robertson,Tom Huddlestone,Sam Clucas,Jake Livermore,Ahmed El Mohamady,Robert Snodgrass,Dieumerci Mbokani Bezua
2016-12-18,AFC Bournemouth,Southampton,,,,,,,,,,,,,,,,,,,,,1,3,A,1,1,D,M Clattenburg,10,14,5,8,6,12,7,4,0,2,0,0,Artur Boruc,Simon Francis,Steve Cook,Nathan Aké,Charlie Daniels,Marc Pugh,Harry Arter,Adam Smith,Joshua King,Jack Wilshere,Callum Wilson,Fraser Forster,Cédric Soares,Maya Yoshida,Virgil van Dijk,Ryan Bertrand,Jordy Clasie,Harrison Reed,Pierre-Emile Højbjerg,Jay Rodriguez,Nathan Redmond,Sofiane Boufal
2016-12-18,Manchester City,Arsenal,,,,,,,,,,,,,,,,,,,,,2,1,H,0,1,A,M Atkinson,14,6,5,1,9,13,8,1,4,2,0,0,Claudio Bravo,Pablo Zabaleta,Aleksandar Kolarov,Gaël Clichy,Nicolás Otamendi,Fernando,Kevin De Bruyne,Leroy Sané,David Silva,Yaya Touré,Raheem Sterling,Petr Cech,Héctor Bellerín,Gabriel Paulista,Laurent Koscielny,Nacho Monreal,Mesut Özil,Theo Walcott,Alex Iwobi,Francis Coquelin,Granit Xhaka,Alexis Sánchez
2016-12-18,Tottenham Hotspur,Burnley,,,,,,,,,,,,,,,,,,,,,2,1,H,1,1,D,K Friend,30,5,9,2,10,11,11,2,1,2,0,0,Hugo Lloris,Kyle Walker,Danny Rose,Jan Vertonghen,Eric Dier,Victor Wanyama,Mousa Dembélé,Dele Alli,Christian Eriksen,Harry Winks,Harry Kane,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Dean Marney,Jeff Hendrick,George Boyd,Scott Arfield,Andre Gray,Ashley Barnes
2016-12-19,Everton,Liverpool,,,,,,,,,,,,,,,,,,,,,0,1,A,0,0,D,M Dean,6,11,1,4,13,9,1,6,3,1,0,0,Maarten Stekelenburg,Leighton Baines,Ashley Williams,Séamus Coleman,Ramiro Funes Mori,Ross Barkley,Aaron Lennon,James McCarthy,Idrissa Gueye,Enner Valencia,Romelu Lukaku,Simon Mignolet,Nathaniel Clyne,Dejan Lovren,James Milner,Ragnar Klavan,Georginio Wijnaldum,Jordan Henderson,Adam Lallana,Roberto Firmino,Sadio Mané,Divock Origi
2016-12-26,Arsenal,West Bromwich Albion,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,N Swarbrick,26,3,11,1,11,7,6,5,2,1,0,0,Petr Cech,Héctor Bellerín,Kieran Gibbs,Gabriel Paulista,Laurent Koscielny,Alexis Sánchez,Mesut Özil,Alex Iwobi,Francis Coquelin,Granit Xhaka,Olivier Giroud,Ben Foster,Allan-Roméo Nyom,Jonny Evans,Gareth McAuley,Craig Dawson,Claudio Yacob,Matt Phillips,Chris Brunt,Nacer Chadli,Darren Fletcher,Salomón Rondón
2016-12-26,Burnley,Middlesbrough,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,C Pawson,6,8,4,2,17,18,7,3,6,5,0,0,Tom Heaton,Jon Flanagan,Michael Keane,Ben Mee,Stephen Ward,Dean Marney,Jeff Hendrick,George Boyd,Scott Arfield,Andre Gray,Ashley Barnes,Víctor Valdés,Fabio,Ben Gibson,Antonio Barragán,Calum Chambers,Adam Clayton,Marten de Roon,Adam Forshaw,Gastón Ramírez,Cristhian Stuani,Álvaro Negredo
2016-12-26,Chelsea,AFC Bournemouth,,,,,,,,,,,,,,,,,,,,,3,0,H,1,0,H,M Jones,14,7,4,3,13,14,5,5,1,1,0,0,Thibaut Courtois,Gary Cahill,César Azpilicueta,David Luiz,Marcos Alonso,Cesc Fàbregas,Victor Moses,Nemanja Matic,Eden Hazard,Willian,Pedro,Artur Boruc,Simon Francis,Steve Cook,Charlie Daniels,Dan Gosling,Andrew Surman,Harry Arter,Brad Smith,Adam Smith,Joshua King,Jack Wilshere
2016-12-26,Hull City,Manchester City,,,,,,,,,,,,,,,,,,,,,0,3,A,0,0,D,R Madley,10,16,3,6,11,14,4,7,1,0,0,0,David Marshall,Harry Maguire,Curtis Davies,Michael Dawson,Andrew Robertson,Tom Huddlestone,Sam Clucas,Jake Livermore,Ahmed El Mohamady,Robert Snodgrass,Dieumerci Mbokani Bezua,Claudio Bravo,Bacary Sagna,John Stones,Gaël Clichy,Nicolás Otamendi,Raheem Sterling,Nolito,David Silva,Fernandinho,Yaya Touré,Kevin De Bruyne
2016-12-26,Leicester City,Everton,,,,,,,,,,,,,,,,,,,,,0,2,A,0,0,D,S Attwell,7,8,2,3,14,7,3,4,3,0,0,0,Kasper Schmeichel,Danny Simpson,Ben Chilwell,Wes Morgan,Marcin Wasilewski,Demarai Gray,Andy King,Marc Albrighton,Daniel Amartey,Islam Slimani,Shinji Okazaki,Joel Robles,Ashley Williams,Ramiro Funes Mori,Mason Holgate,Leighton Baines,Idrissa Gueye,Gareth Barry,Séamus Coleman,Romelu Lukaku,Kevin Mirallas,Aaron Lennon
2016-12-26,Manchester United,Sunderland,,,,,,,,,,,,,,,,,,,,,3,1,H,1,0,H,M Atkinson,26,7,9,4,6,9,5,5,1,1,0,0,David de Gea,Phil Jones,Marcos Rojo,Daley Blind,Luis Antonio Valencia,Paul Pogba,Michael Carrick,Ander Herrera,Juan Mata,Zlatan Ibrahimovic,Jesse Lingard,Jordan Pickford,Billy Jones,Patrick van Aanholt,Papy Djilobodji,Lamine Koné,Jason Denayer,Sebastian Larsson,Didier Ndong,Fabio Borini,Jermain Defoe,Victor Anichebe
2016-12-26,Swansea City,West Ham United,,,,,,,,,,,,,,,,,,,,,1,4,A,0,1,A,A Marriner,14,14,7,7,10,12,8,4,0,0,0,0,Lukasz Fabianski,Mike van der Hoorn,Alfie Mawson,Angel Rangel,Stephen Kingsley,Leon Britton,Jack Cork,Jay Fulton,Borja Bastón,Wayne Routledge,Gylfi Sigurdsson,Darren Randolph,Aaron Cresswell,Håvard Nordtveit,Winston Reid,Angelo Ogbonna,Cheikhou Kouyaté,Mark Noble,André Ayew,Dimitri Payet,Michail Antonio,Andy Carroll
2016-12-26,Watford,Crystal Palace,,,,,,,,,,,,,,,,,,,,,1,1,D,0,1,A,M Clattenburg,9,10,3,4,18,17,7,3,2,4,0,0,Heurelho Gomes,Miguel Britos,Younes Kaboul,Sebastian Prödl,Daryl Janmaat,Valon Behrami,Adlène Guédioura,José Holebas,Nordin Amrabat,Odion Ighalo,Etienne Capoue,Wayne Hennessey,Joel Ward,Scott Dann,Damien Delaney,Martin Kelly,Mathieu Flamini,Yohan Cabaye,Andros Townsend,Wilfried Zaha,Jason Puncheon,Christian Benteke
2016-12-27,Liverpool,Stoke City,,,,,,,,,,,,,,,,,,,,,4,1,H,2,1,H,M Oliver,20,6,6,2,9,6,8,2,0,1,0,0,Simon Mignolet,Nathaniel Clyne,Dejan Lovren,James Milner,Ragnar Klavan,Georginio Wijnaldum,Jordan Henderson,Adam Lallana,Roberto Firmino,Sadio Mané,Divock Origi,Lee Grant,Glen Johnson,Bruno Martins Indi,Ryan Shawcross,Erik Pieters,Joe Allen,Glenn Whelan,Mame Biram Diouf,Giannelli Imbula,Jonathan Walters,Peter Crouch
2016-12-28,Southampton,Tottenham Hotspur,,,,,,,,,,,,,,,,,,,,,1,4,A,1,1,D,M Dean,9,17,2,5,7,16,2,10,1,4,1,0,Fraser Forster,Cédric Soares,José Fonte,Virgil van Dijk,Ryan Bertrand,Oriol Romeu,Steven Davis,James Ward-Prowse,Jay Rodriguez,Nathan Redmond,Sofiane Boufal,Hugo Lloris,Kyle Walker,Danny Rose,Jan Vertonghen,Eric Dier,Victor Wanyama,Moussa Sissoko,Mousa Dembélé,Dele Alli,Christian Eriksen,Harry Kane
2016-12-30,Hull City,Everton,,,,,,,,,,,,,,,,,,,,,2,2,D,1,1,D,J Moss,13,20,4,7,10,13,5,5,2,2,0,0,David Marshall,Harry Maguire,Curtis Davies,Michael Dawson,Andrew Robertson,David Meyler,Robert Snodgrass,Jake Livermore,Ahmed El Mohamady,Adama Diomande,Dieumerci Mbokani Bezua,Joel Robles,Leighton Baines,Ashley Williams,Phil Jagielka,Séamus Coleman,Ross Barkley,Kevin Mirallas,Idrissa Gueye,Gareth Barry,Enner Valencia,Romelu Lukaku
2016-12-31,Burnley,Sunderland,,,,,,,,,,,,,,,,,,,,,4,1,H,1,0,H,G Scott,16,11,6,3,10,8,6,2,1,1,0,0,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Dean Marney,Steven Defour,George Boyd,Scott Arfield,Andre Gray,Ashley Barnes,Vito Mannone,Billy Jones,Patrick van Aanholt,Papy Djilobodji,Lamine Koné,Sebastian Larsson,Fabio Borini,John O'Shea,Victor Anichebe,Adnan Januzaj,Jermain Defoe
2016-12-31,Chelsea,Stoke City,,,,,,,,,,,,,,,,,,,,,4,2,H,1,0,H,R Madley,18,5,7,2,12,10,8,3,3,2,0,0,Thibaut Courtois,Gary Cahill,César Azpilicueta,David Luiz,Marcos Alonso,Cesc Fàbregas,N'Golo Kanté,Victor Moses,Willian,Eden Hazard,Diego Costa,Lee Grant,Glen Johnson,Bruno Martins Indi,Ryan Shawcross,Erik Pieters,Joe Allen,Charlie Adam,Mame Biram Diouf,Ibrahim Afellay,Xherdan Shaqiri,Peter Crouch
2016-12-31,Leicester City,West Ham United,,,,,,,,,,,,,,,,,,,,,1,0,H,1,0,H,A Taylor,12,25,4,5,11,8,7,7,5,3,0,0,Kasper Schmeichel,Danny Simpson,Ben Chilwell,Wes Morgan,Robert Huth,Danny Drinkwater,Demarai Gray,Marc Albrighton,Daniel Amartey,Riyad Mahrez,Islam Slimani,Darren Randolph,Aaron Cresswell,Håvard Nordtveit,Winston Reid,Angelo Ogbonna,Cheikhou Kouyaté,Mark Noble,André Ayew,Dimitri Payet,Michail Antonio,Andy Carroll
2016-12-31,Liverpool,Manchester City,,,,,,,,,,,,,,,,,,,,,1,0,H,1,0,H,C Pawson,5,9,1,2,12,12,4,6,2,1,0,0,Simon Mignolet,Nathaniel Clyne,Dejan Lovren,James Milner,Ragnar Klavan,Georginio Wijnaldum,Jordan Henderson,Emre Can,Roberto Firmino,Sadio Mané,Adam Lallana,Claudio Bravo,Pablo Zabaleta,John Stones,Aleksandar Kolarov,Nicolás Otamendi,Raheem Sterling,Kevin De Bruyne,David Silva,Fernandinho,Yaya Touré,Sergio Agüero
2016-12-31,Manchester United,Middlesbrough,,,,,,,,,,,,,,,,,,,,,2,1,H,0,0,D,L Mason,32,9,12,2,9,14,12,2,1,1,0,0,David de Gea,Eric Bailly,Chris Smalling,Daley Blind,Luis Antonio Valencia,Paul Pogba,Ander Herrera,Marouane Fellaini,Anthony Martial,Zlatan Ibrahimovic,Henrikh Mkhitaryan,Víctor Valdés,Bernardo Espinosa,George Friend,Ben Gibson,Calum Chambers,Grant Leadbitter,Marten de Roon,Stewart Downing,Adam Forshaw,Adama Traoré,Álvaro Negredo
2016-12-31,Southampton,West Bromwich Albion,,,,,,,,,,,,,,,,,,,,,1,2,A,1,1,D,M Jones,10,7,1,3,13,17,8,3,1,3,1,0,Fraser Forster,Maya Yoshida,Cuco Martina,Virgil van Dijk,Sam McQueen,Oriol Romeu,Steven Davis,Pierre-Emile Højbjerg,Shane Long,Dusan Tadic,Sofiane Boufal,Ben Foster,Allan-Roméo Nyom,Jonny Evans,Gareth McAuley,Craig Dawson,Claudio Yacob,Matt Phillips,Chris Brunt,Nacer Chadli,Darren Fletcher,Hal Robson-Kanu
2016-12-31,Swansea City,AFC Bournemouth,,,,,,,,,,,,,,,,,,,,,0,3,A,0,2,A,K Friend,14,11,5,6,14,9,4,3,2,0,0,0,Lukasz Fabianski,Jordi Amat,Neil Taylor,Alfie Mawson,Kyle Naughton,Ki Sung-Yueng,Leon Britton,Leroy Fer,Nathan Dyer,Gylfi Sigurdsson,Fernando Llorente,Artur Boruc,Simon Francis,Steve Cook,Nathan Aké,Charlie Daniels,Andrew Surman,Harry Arter,Junior Stanislas,Ryan Fraser,Jack Wilshere,Benik Afobe
2017-01-01,Arsenal,Crystal Palace,,,,,,,,,,,,,,,,,,,,,2,0,H,1,0,H,A Marriner,22,7,7,4,9,7,8,4,1,1,0,0,Petr Cech,Héctor Bellerín,Gabriel Paulista,Laurent Koscielny,Nacho Monreal,Mohamed Elneny,Alexis Sánchez,Alex Iwobi,Lucas Pérez,Granit Xhaka,Olivier Giroud,Wayne Hennessey,Joel Ward,James Tomkins,Scott Dann,Martin Kelly,Mathieu Flamini,Yohan Cabaye,Andros Townsend,Wilfried Zaha,Jason Puncheon,Christian Benteke
2017-01-01,Watford,Tottenham Hotspur,,,,,,,,,,,,,,,,,,,,,1,4,A,0,3,A,M Oliver,6,19,2,6,11,6,0,3,3,0,0,0,Heurelho Gomes,Younes Kaboul,Sebastian Prödl,Craig Cathcart,Nordin Amrabat,Adlène Guédioura,José Holebas,Etienne Capoue,Troy Deeney,Abdoulaye Doucouré,Odion Ighalo,Hugo Lloris,Toby Alderweireld,Eric Dier,Kevin Wimmer,Kieran Trippier,Danny Rose,Victor Wanyama,Dele Alli,Christian Eriksen,Son Heung-Min,Harry Kane
2017-01-02,Everton,Southampton,,,,,,,,,,,,,,,,,,,,,3,0,H,0,0,D,K Friend,17,12,6,3,5,14,10,8,0,1,0,0,Joel Robles,Leighton Baines,Ashley Williams,Séamus Coleman,Ramiro Funes Mori,Ross Barkley,Dominic Calvert-Lewin,Aaron Lennon,Idrissa Gueye,Tom Davies,Romelu Lukaku,Fraser Forster,Cédric Soares,Maya Yoshida,José Fonte,Sam McQueen,Jordy Clasie,Oriol Romeu,James Ward-Prowse,Jay Rodriguez,Nathan Redmond,Dusan Tadic
2017-01-02,Manchester City,Burnley,,,,,,,,,,,,,,,,,,,,,2,1,H,0,0,D,L Mason,14,11,3,3,11,11,8,8,4,3,1,0,Claudio Bravo,Bacary Sagna,Aleksandar Kolarov,Gaël Clichy,Nicolás Otamendi,Raheem Sterling,Jesús Navas,Kevin De Bruyne,Fernandinho,Yaya Touré,Kelechi Iheanacho,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Jóhann Gudmundsson,Jeff Hendrick,George Boyd,Scott Arfield,Andre Gray,Ashley Barnes
2017-01-02,Middlesbrough,Leicester City,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,R Madley,9,10,1,4,10,9,2,2,3,0,0,0,Brad Guzan,Fabio,Ben Gibson,Antonio Barragán,Calum Chambers,Adam Clayton,Marten de Roon,Adam Forshaw,Gastón Ramírez,Álvaro Negredo,Adama Traoré,Kasper Schmeichel,Danny Simpson,Wes Morgan,Robert Huth,Christian Fuchs,Andy King,Daniel Amartey,Shinji Okazaki,Nampalys Mendy,Leonardo Ulloa,Riyad Mahrez
2017-01-02,Sunderland,Liverpool,,,,,,,,,,,,,,,,,,,,,2,2,D,1,1,D,A Taylor,10,21,5,15,10,10,2,5,2,3,0,0,Vito Mannone,Patrick van Aanholt,Papy Djilobodji,John O'Shea,Donald Love,Sebastian Larsson,Jack Rodwell,Fabio Borini,Didier Ndong,Jermain Defoe,Adnan Januzaj,Simon Mignolet,Nathaniel Clyne,Dejan Lovren,James Milner,Ragnar Klavan,Georginio Wijnaldum,Adam Lallana,Emre Can,Roberto Firmino,Sadio Mané,Daniel Sturridge
2017-01-02,West Bromwich Albion,Hull City,,,,,,,,,,,,,,,,,,,,,3,1,H,0,1,A,M Clattenburg,8,17,5,6,5,4,7,9,0,0,0,0,Ben Foster,Jonny Evans,Chris Brunt,Gareth McAuley,Craig Dawson,Claudio Yacob,James Morrison,Matt Phillips,Nacer Chadli,Darren Fletcher,Salomón Rondón,David Marshall,Harry Maguire,Curtis Davies,Michael Dawson,Tom Huddlestone,Sam Clucas,Jake Livermore,Ahmed El Mohamady,Robert Snodgrass,Adama Diomande,Dieumerci Mbokani Bezua
2017-01-02,West Ham United,Manchester United,,,,,,,,,,,,,,,,,,,,,0,2,A,0,0,D,M Dean,8,13,2,6,9,13,2,1,1,2,1,0,Darren Randolph,Aaron Cresswell,Håvard Nordtveit,Winston Reid,Angelo Ogbonna,Cheikhou Kouyaté,Pedro Obiang,Manuel Lanzini,Sofiane Feghouli,Dimitri Payet,Michail Antonio,David de Gea,Phil Jones,Marcos Rojo,Luis Antonio Valencia,Matteo Darmian,Paul Pogba,Michael Carrick,Ander Herrera,Zlatan Ibrahimovic,Jesse Lingard,Henrikh Mkhitaryan
2017-01-03,AFC Bournemouth,Arsenal,,,,,,,,,,,,,,,,,,,,,3,3,D,2,0,H,M Oliver,12,14,6,4,10,12,4,7,3,3,1,0,Artur Boruc,Simon Francis,Steve Cook,Nathan Aké,Charlie Daniels,Dan Gosling,Harry Arter,Junior Stanislas,Ryan Fraser,Joshua King,Callum Wilson,Petr Cech,Héctor Bellerín,Laurent Koscielny,Nacho Monreal,Shkodran Mustafi,Alexis Sánchez,Aaron Ramsey,Alex Iwobi,Francis Coquelin,Granit Xhaka,Olivier Giroud
2017-01-03,Crystal Palace,Swansea City,,,,,,,,,,,,,,,,,,,,,1,2,A,0,1,A,P Tierney,7,11,3,4,13,14,4,5,2,1,0,0,Wayne Hennessey,Joel Ward,James Tomkins,Damien Delaney,Martin Kelly,Yohan Cabaye,Andros Townsend,Wilfried Zaha,Joe Ledley,Jason Puncheon,Christian Benteke,Lukasz Fabianski,Neil Taylor,Alfie Mawson,Federico Fernández,Kyle Naughton,Ki Sung-Yueng,Jack Cork,Jay Fulton,Fernando Llorente,Wayne Routledge,Gylfi Sigurdsson
2017-01-03,Stoke City,Watford,,,,,,,,,,,,,,,,,,,,,2,0,H,1,0,H,N Swarbrick,17,9,5,2,10,15,7,6,1,2,0,0,Lee Grant,Glen Johnson,Bruno Martins Indi,Ryan Shawcross,Erik Pieters,Joe Allen,Charlie Adam,Mame Biram Diouf,Marko Arnautovic,Jonathan Walters,Peter Crouch,Heurelho Gomes,Miguel Britos,Younes Kaboul,Sebastian Prödl,Valon Behrami,Adlène Guédioura,José Holebas,Christian Kabasele,Etienne Capoue,Troy Deeney,Abdoulaye Doucouré
2017-01-04,Tottenham Hotspur,Chelsea,,,,,,,,,,,,,,,,,,,,,2,0,H,1,0,H,M Atkinson,9,11,2,2,9,8,1,6,3,2,0,0,Hugo Lloris,Toby Alderweireld,Jan Vertonghen,Eric Dier,Kyle Walker,Danny Rose,Victor Wanyama,Mousa Dembélé,Harry Kane,Dele Alli,Christian Eriksen,Thibaut Courtois,Gary Cahill,César Azpilicueta,David Luiz,Marcos Alonso,N'Golo Kanté,Victor Moses,Nemanja Matic,Eden Hazard,Pedro,Diego Costa
