Date,HomeTeam,AwayTeam,Played Value H,Played Value A,Total Value H,Total Value A,Attack H,Midfield H,Defense H,Goalie H,Attack A,Midfield A,Defense A,Goalie A,Attack Count H,Midfield Count H,Defense Count H,Goalie Count H,Attack Count A,Midfield Count A,Defense Count A,Goalie Count A,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,H_1,H_2,H_3,H_4,H_5,H_6,H_7,H_8,H_9,H_10,H_11,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,A_11
2017-10-29,Brighton and Hove Albion,Southampton,,,,,,,,,,,,,,,,,,,,,1,1,D,0,1,A,N Swarbrick,7,6,2,1,9,10,2,7,3,1,0,0,Mat Ryan,Bruno,Gaëtan Bong,Shane Duffy,Lewis Dunk,Dale Stephens,Anthony Knockaert,José Izquierdo,Davy Pröpper,Pascal Groß,Glenn Murray,Fraser Forster,Cédric Soares,Ryan Bertrand,Wesley Hoedt,Virgil van Dijk,Oriol Romeu,Steven Davis,James Ward-Prowse,Dusan Tadic,Sofiane Boufal,Manolo Gabbiadini
2017-10-29,Leicester City,Everton,,,,,,,,,,,,,,,,,,,,,2,0,H,2,0,H,A Marriner,9,16,3,2,6,10,3,10,0,2,0,0,Kasper Schmeichel,Danny Simpson,Wes Morgan,Harry Maguire,Christian Fuchs,Ben Chilwell,Demarai Gray,Vicente Iborra,Wilfred Ndidi,Jamie Vardy,Riyad Mahrez,Jordan Pickford,Leighton Baines,Ashley Williams,Phil Jagielka,Jonjoe Kenny,Kevin Mirallas,Aaron Lennon,Idrissa Gueye,Tom Davies,Dominic Calvert-Lewin,Wayne Rooney
2017-10-30,Burnley,Newcastle United,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,M Dean,12,12,5,5,9,10,5,3,3,0,0,0,Nick Pope,Matthew Lowton,James Tarkowski,Ben Mee,Stephen Ward,Jack Cork,Jóhann Gudmundsson,Robbie Brady,Steven Defour,Ashley Barnes,Jeff Hendrick,Robert Elliot,Jamaal Lascelles,Javier Manquillo,Florian Lejeune,DeAndre Yedlin,Jonjo Shelvey,Mohamed Diamé,Matt Ritchie,Ayoze Pérez,Christian Atsu,Joselu
2017-11-04,Huddersfield Town,West Bromwich Albion,,,,,,,,,,,,,,,,,,,,,1,0,H,1,0,H,R East,7,9,3,3,8,15,3,5,1,4,1,0,Jonas Lössl,Scott Malone,Zanka,Christopher Schindler,Florent Hadergjonaj,Jonathan Hogg,Elias Kachunga,Aaron Mooy,Rajiv van La Parra,Tom Ince,Laurent Depoitre,Ben Foster,Jonny Evans,Gareth McAuley,Ahmed Hegazi,Allan-Roméo Nyom,Kieran Gibbs,Jake Livermore,Gareth Barry,Grzegorz Krychowiak,Hal Robson-Kanu,Jay Rodriguez
2017-11-04,Newcastle United,AFC Bournemouth,,,,,,,,,,,,,,,,,,,,,0,1,A,0,0,D,P Tierney,16,16,4,6,11,12,11,9,2,2,0,0,Robert Elliot,Jamaal Lascelles,Javier Manquillo,Florian Lejeune,DeAndre Yedlin,Jonjo Shelvey,Matt Ritchie,Isaac Hayden,Christian Atsu,Dwight Gayle,Joselu,Asmir Begovic,Simon Francis,Steve Cook,Nathan Aké,Charlie Daniels,Andrew Surman,Marc Pugh,Harry Arter,Jordon Ibe,Callum Wilson,Joshua King
2017-11-04,Southampton,Burnley,,,,,,,,,,,,,,,,,,,,,0,1,A,0,0,D,L Probert,13,5,3,1,4,4,9,1,0,0,0,0,Fraser Forster,Cédric Soares,Maya Yoshida,Ryan Bertrand,Virgil van Dijk,Oriol Romeu,Steven Davis,Dusan Tadic,Nathan Redmond,Sofiane Boufal,Manolo Gabbiadini,Nick Pope,Matthew Lowton,James Tarkowski,Ben Mee,Stephen Ward,Jack Cork,Jóhann Gudmundsson,Robbie Brady,Steven Defour,Chris Wood,Jeff Hendrick
2017-11-04,Stoke City,Leicester City,,,,,,,,,,,,,,,,,,,,,2,2,D,1,1,D,R Madley,11,14,7,4,12,8,4,10,0,0,0,0,Jack Butland,Kevin Wimmer,Kurt Zouma,Ryan Shawcross,Erik Pieters,Joe Allen,Mame Biram Diouf,Darren Fletcher,Eric Maxim Choupo-Moting,Xherdan Shaqiri,Ramadan Sobhi,Kasper Schmeichel,Danny Simpson,Wes Morgan,Harry Maguire,Christian Fuchs,Demarai Gray,Vicente Iborra,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Shinji Okazaki
2017-11-04,Swansea City,Brighton and Hove Albion,,,,,,,,,,,,,,,,,,,,,0,1,A,0,1,A,M Dean,12,5,2,2,13,12,8,7,2,1,0,0,Lukasz Fabianski,Federico Fernández,Alfie Mawson,Sam Clucas,Kyle Naughton,Ki Sung-Yueng,Leroy Fer,Tom Carroll,Tammy Abraham,Nathan Dyer,Jordan Ayew,Mat Ryan,Bruno,Gaëtan Bong,Shane Duffy,Lewis Dunk,Dale Stephens,Anthony Knockaert,José Izquierdo,Davy Pröpper,Pascal Groß,Glenn Murray
2017-11-04,West Ham United,Liverpool,,,,,,,,,,,,,,,,,,,,,1,4,A,0,2,A,N Swarbrick,6,15,1,7,9,13,2,3,3,0,0,0,Joe Hart,Winston Reid,Cheikhou Kouyaté,Angelo Ogbonna,Aaron Cresswell,Pedro Obiang,Mark Noble,Edimilson Fernandes,Chicharito,Manuel Lanzini,André Ayew,Simon Mignolet,Joseph Gomez,Ragnar Klavan,Alberto Moreno,Joel Matip,Georginio Wijnaldum,Sadio Mané,Alex Oxlade-Chamberlain,Emre Can,Roberto Firmino,Mohamed Salah
2017-11-05,Chelsea,Manchester United,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,A Taylor,18,10,8,2,16,20,4,7,1,3,0,0,Thibaut Courtois,Andreas Christensen,Gary Cahill,César Azpilicueta,Marcos Alonso,Cesc Fàbregas,N'Golo Kanté,Tiemoué Bakayoko,Davide Zappacosta,Eden Hazard,Álvaro Morata,David de Gea,Eric Bailly,Phil Jones,Chris Smalling,Ashley Young,Ander Herrera,Luis Antonio Valencia,Nemanja Matic,Romelu Lukaku,Marcus Rashford,Henrikh Mkhitaryan
2017-11-05,Everton,Watford,,,,,,,,,,,,,,,,,,,,,3,2,H,0,0,D,G Scott,10,11,5,3,14,12,2,5,0,2,0,0,Jordan Pickford,Leighton Baines,Michael Keane,Phil Jagielka,Jonjoe Kenny,Idrissa Gueye,Tom Davies,Beni Baningime,Gylfi Sigurdsson,Wayne Rooney,Oumar Niasse,Heurelho Gomes,Miguel Britos,Kiko Femenía,José Holebas,Christian Kabasele,Tom Cleverley,Abdoulaye Doucouré,Will Hughes,Richarlison,Andre Gray,André Carrillo
2017-11-05,Manchester City,Arsenal,,,,,,,,,,,,,,,,,,,,,3,1,H,1,0,H,M Oliver,9,6,5,3,15,15,5,5,1,6,0,0,Ederson,Kyle Walker,John Stones,Fabian Delph,Nicolás Otamendi,Kevin De Bruyne,David Silva,Fernandinho,Raheem Sterling,Sergio Agüero,Leroy Sané,Petr Cech,Laurent Koscielny,Nacho Monreal,Francis Coquelin,Héctor Bellerín,Aaron Ramsey,Sead Kolasinac,Granit Xhaka,Alexis Sánchez,Mesut Özil,Alex Iwobi
2017-11-05,Tottenham Hotspur,Crystal Palace,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,K Friend,12,11,2,3,6,7,10,9,0,2,0,0,Paulo Gazzaniga,Jan Vertonghen,Davinson Sánchez,Eric Dier,Danny Rose,Harry Winks,Moussa Sissoko,Christian Eriksen,Serge Aurier,Son Heung-Min,Harry Kane,Julian Speroni,Joel Ward,Scott Dann,Mamadou Sakho,Timothy Fosu-Mensah,Luka Milivojevic,Yohan Cabaye,Ruben Loftus-Cheek,Jeffrey Schlupp,Andros Townsend,Wilfried Zaha
2017-11-18,Arsenal,Tottenham Hotspur,,,,,,,,,,,,,,,,,,,,,2,0,H,2,0,H,M Dean,14,14,5,4,11,16,7,4,4,1,0,0,Petr Cech,Laurent Koscielny,Nacho Monreal,Shkodran Mustafi,Héctor Bellerín,Aaron Ramsey,Sead Kolasinac,Granit Xhaka,Alexis Sánchez,Alexandre Lacazette,Mesut Özil,Hugo Lloris,Jan Vertonghen,Davinson Sánchez,Eric Dier,Kieran Trippier,Moussa Sissoko,Mousa Dembélé,Christian Eriksen,Ben Davies,Harry Kane,Dele Alli
2017-11-18,AFC Bournemouth,Huddersfield Town,,,,,,,,,,,,,,,,,,,,,4,0,H,2,0,H,L Probert,11,20,5,3,13,10,8,11,3,2,1,0,Asmir Begovic,Simon Francis,Steve Cook,Nathan Aké,Charlie Daniels,Andrew Surman,Marc Pugh,Harry Arter,Jordon Ibe,Callum Wilson,Joshua King,Jonas Lössl,Scott Malone,Martin Cranie,Zanka,Florent Hadergjonaj,Elias Kachunga,Aaron Mooy,Tom Ince,Rajiv van La Parra,Danny Williams,Laurent Depoitre
2017-11-18,Burnley,Swansea City,,,,,,,,,,,,,,,,,,,,,2,0,H,2,0,H,M Atkinson,16,13,7,1,12,12,8,6,1,1,0,0,Nick Pope,Matthew Lowton,James Tarkowski,Ben Mee,Stephen Ward,Jack Cork,Jóhann Gudmundsson,Robbie Brady,Steven Defour,Ashley Barnes,Jeff Hendrick,Lukasz Fabianski,Martin Olsson,Alfie Mawson,Federico Fernández,Kyle Naughton,Leroy Fer,Sam Clucas,Renato Sanches,Tammy Abraham,Nathan Dyer,Jordan Ayew
2017-11-18,Crystal Palace,Everton,,,,,,,,,,,,,,,,,,,,,2,2,D,2,2,D,A Taylor,16,8,7,5,9,26,9,4,2,3,0,0,Julian Speroni,Joel Ward,Scott Dann,Mamadou Sakho,Jeffrey Schlupp,Luka Milivojevic,Yohan Cabaye,Ruben Loftus-Cheek,James McArthur,Andros Townsend,Wilfried Zaha,Jordan Pickford,Leighton Baines,Michael Keane,Phil Jagielka,Jonjoe Kenny,Gylfi Sigurdsson,Idrissa Gueye,Morgan Schneiderlin,Aaron Lennon,Ademola Lookman,Oumar Niasse
2017-11-18,Leicester City,Manchester City,,,,,,,,,,,,,,,,,,,,,0,2,A,0,1,A,G Scott,2,12,0,4,8,10,1,7,1,1,0,0,Kasper Schmeichel,Danny Simpson,Wes Morgan,Harry Maguire,Christian Fuchs,Demarai Gray,Vicente Iborra,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Marc Albrighton,Ederson,Kyle Walker,Vincent Kompany,John Stones,Fabian Delph,Kevin De Bruyne,David Silva,Fernandinho,Raheem Sterling,Gabriel Jesus,Leroy Sané
2017-11-18,Liverpool,Southampton,,,,,,,,,,,,,,,,,,,,,3,0,H,2,0,H,M Jones,21,5,8,0,15,9,10,2,1,1,0,0,Simon Mignolet,Dejan Lovren,Ragnar Klavan,Alberto Moreno,Trent Alexander-Arnold,Philippe Coutinho,Georginio Wijnaldum,Jordan Henderson,Roberto Firmino,Sadio Mané,Mohamed Salah,Fraser Forster,Cédric Soares,Ryan Bertrand,Wesley Hoedt,Virgil van Dijk,Oriol Romeu,Steven Davis,Dusan Tadic,Nathan Redmond,Sofiane Boufal,Shane Long
2017-11-18,Manchester United,Newcastle United,,,,,,,,,,,,,,,,,,,,,4,1,H,2,1,H,C Pawson,16,12,7,5,10,9,11,4,1,1,0,0,David de Gea,Victor Lindelöf,Chris Smalling,Ashley Young,Luis Antonio Valencia,Paul Pogba,Juan Mata,Anthony Martial,Marcus Rashford,Nemanja Matic,Romelu Lukaku,Robert Elliot,Ciaran Clark,Javier Manquillo,Florian Lejeune,DeAndre Yedlin,Jacob Murphy,Jonjo Shelvey,Matt Ritchie,Isaac Hayden,Dwight Gayle,Joselu
2017-11-18,West Bromwich Albion,Chelsea,,,,,,,,,,,,,,,,,,,,,0,4,A,0,3,A,J Moss,7,11,2,7,13,12,3,4,2,3,0,0,Ben Foster,Jonny Evans,Gareth McAuley,Ahmed Hegazi,Kieran Gibbs,Jake Livermore,Matt Phillips,Gareth Barry,Grzegorz Krychowiak,Salomón Rondón,Jay Rodriguez,Thibaut Courtois,Andreas Christensen,Gary Cahill,César Azpilicueta,Marcos Alonso,Cesc Fàbregas,N'Golo Kanté,Tiemoué Bakayoko,Davide Zappacosta,Eden Hazard,Álvaro Morata
2017-11-19,Watford,West Ham United,,,,,,,,,,,,,,,,,,,,,2,0,H,1,0,H,A Marriner,17,10,7,6,13,10,3,1,1,4,0,0,Heurelho Gomes,Miguel Britos,Adrian Mariappa,Christian Kabasele,Tom Cleverley,Abdoulaye Doucouré,Kiko Femenía,Marvin Zeegelaar,Richarlison,Andre Gray,Will Hughes,Joe Hart,Aaron Cresswell,Pablo Zabaleta,Winston Reid,Angelo Ogbonna,Cheikhou Kouyaté,Pedro Obiang,Mark Noble,Marko Arnautovic,Andy Carroll,Manuel Lanzini
2017-11-20,Brighton and Hove Albion,Stoke City,,,,,,,,,,,,,,,,,,,,,2,2,D,1,2,A,L Mason,9,13,3,6,13,5,6,7,1,0,0,0,Mat Ryan,Bruno,Gaëtan Bong,Shane Duffy,Lewis Dunk,Dale Stephens,Anthony Knockaert,José Izquierdo,Davy Pröpper,Pascal Groß,Glenn Murray,Lee Grant,Kevin Wimmer,Kurt Zouma,Ryan Shawcross,Erik Pieters,Joe Allen,Mame Biram Diouf,Darren Fletcher,Eric Maxim Choupo-Moting,Xherdan Shaqiri,Ramadan Sobhi
2017-11-24,West Ham United,Leicester City,,,,,,,,,,,,,,,,,,,,,1,1,D,1,1,D,M Atkinson,8,7,4,2,9,12,5,5,1,1,0,0,Joe Hart,Aaron Cresswell,Pablo Zabaleta,Winston Reid,Angelo Ogbonna,Marko Arnautovic,Cheikhou Kouyaté,Manuel Lanzini,Pedro Obiang,Arthur Masuaku,Andy Carroll,Kasper Schmeichel,Danny Simpson,Wes Morgan,Harry Maguire,Christian Fuchs,Demarai Gray,Marc Albrighton,Vicente Iborra,Wilfred Ndidi,Jamie Vardy,Riyad Mahrez
2017-11-25,Crystal Palace,Stoke City,,,,,,,,,,,,,,,,,,,,,2,1,H,0,0,D,M Dean,10,9,5,3,9,5,5,2,1,1,0,0,Wayne Hennessey,Joel Ward,James Tomkins,Mamadou Sakho,Jeffrey Schlupp,Luka Milivojevic,Yohan Cabaye,Ruben Loftus-Cheek,James McArthur,Andros Townsend,Wilfried Zaha,Lee Grant,Kevin Wimmer,Kurt Zouma,Ryan Shawcross,Erik Pieters,Joe Allen,Mame Biram Diouf,Darren Fletcher,Eric Maxim Choupo-Moting,Xherdan Shaqiri,Ramadan Sobhi
2017-11-25,Liverpool,Chelsea,,,,,,,,,,,,,,,,,,,,,1,1,D,0,0,D,M Oliver,16,11,4,3,10,7,7,8,0,0,0,0,Simon Mignolet,Joseph Gomez,Ragnar Klavan,Alberto Moreno,Joel Matip,Philippe Coutinho,James Milner,Jordan Henderson,Mohamed Salah,Daniel Sturridge,Alex Oxlade-Chamberlain,Thibaut Courtois,Andreas Christensen,Gary Cahill,César Azpilicueta,Marcos Alonso,Danny Drinkwater,N'Golo Kanté,Tiemoué Bakayoko,Davide Zappacosta,Eden Hazard,Álvaro Morata
2017-11-25,Manchester United,Brighton and Hove Albion,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,N Swarbrick,15,8,4,2,9,9,5,0,0,2,0,0,David de Gea,Victor Lindelöf,Chris Smalling,Ashley Young,Luis Antonio Valencia,Paul Pogba,Juan Mata,Anthony Martial,Marcus Rashford,Nemanja Matic,Romelu Lukaku,Mat Ryan,Bruno,Gaëtan Bong,Shane Duffy,Lewis Dunk,Dale Stephens,Anthony Knockaert,Pascal Groß,Solly March,Davy Pröpper,Glenn Murray
2017-11-25,Newcastle United,Watford,,,,,,,,,,,,,,,,,,,,,0,3,A,0,2,A,C Kavanagh,12,12,2,4,8,13,6,3,1,2,0,0,Robert Elliot,Ciaran Clark,Javier Manquillo,Florian Lejeune,DeAndre Yedlin,Jacob Murphy,Jonjo Shelvey,Mohamed Diamé,Matt Ritchie,Dwight Gayle,Joselu,Heurelho Gomes,Miguel Britos,Adrian Mariappa,Christian Kabasele,Tom Cleverley,Abdoulaye Doucouré,Kiko Femenía,Marvin Zeegelaar,Richarlison,Andre Gray,Will Hughes
2017-11-25,Swansea City,AFC Bournemouth,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,S Attwell,10,9,1,5,18,6,4,5,4,2,0,0,Lukasz Fabianski,Martin Olsson,Mike van der Hoorn,Alfie Mawson,Kyle Naughton,Ki Sung-Yueng,Tom Carroll,Renato Sanches,Roque Mesa,Wilfried Bony,Jordan Ayew,Asmir Begovic,Steve Cook,Nathan Aké,Charlie Daniels,Adam Smith,Andrew Surman,Marc Pugh,Harry Arter,Jordon Ibe,Callum Wilson,Joshua King
2017-11-25,Tottenham Hotspur,West Bromwich Albion,,,,,,,,,,,,,,,,,,,,,1,1,D,0,1,A,M Jones,24,5,5,2,10,13,8,0,1,4,0,0,Hugo Lloris,Jan Vertonghen,Davinson Sánchez,Eric Dier,Kieran Trippier,Harry Winks,Dele Alli,Christian Eriksen,Ben Davies,Son Heung-Min,Harry Kane,Ben Foster,Allan-Roméo Nyom,Jonny Evans,Ahmed Hegazi,Kieran Gibbs,Jake Livermore,Matt Phillips,Gareth Barry,Sam Field,Salomón Rondón,Jay Rodriguez
2017-11-26,Burnley,Arsenal,,,,,,,,,,,,,,,,,,,,,0,1,A,0,0,D,L Mason,8,17,2,2,8,14,5,5,2,0,0,0,Nick Pope,Matthew Lowton,James Tarkowski,Ben Mee,Stephen Ward,Jack Cork,Jóhann Gudmundsson,Robbie Brady,Steven Defour,Ashley Barnes,Jeff Hendrick,Petr Cech,Laurent Koscielny,Nacho Monreal,Shkodran Mustafi,Héctor Bellerín,Aaron Ramsey,Sead Kolasinac,Granit Xhaka,Alexis Sánchez,Alexandre Lacazette,Alex Iwobi
2017-11-26,Huddersfield Town,Manchester City,,,,,,,,,,,,,,,,,,,,,1,2,A,1,0,H,C Pawson,4,14,0,5,10,10,3,7,2,3,1,0,Jonas Lössl,Tommy Smith,Scott Malone,Zanka,Christopher Schindler,Jonathan Hogg,Aaron Mooy,Tom Ince,Rajiv van La Parra,Danny Williams,Laurent Depoitre,Ederson,Kyle Walker,Vincent Kompany,Fabian Delph,Nicolás Otamendi,Kevin De Bruyne,David Silva,Fernandinho,Raheem Sterling,Sergio Agüero,Leroy Sané
2017-11-26,Southampton,Everton,,,,,,,,,,,,,,,,,,,,,4,1,H,1,1,D,K Friend,17,5,5,2,6,13,7,2,0,0,0,0,Fraser Forster,Cédric Soares,Ryan Bertrand,Wesley Hoedt,Virgil van Dijk,James Ward-Prowse,Steven Davis,Dusan Tadic,Sofiane Boufal,Pierre-Emile Højbjerg,Charlie Austin,Jordan Pickford,Leighton Baines,Michael Keane,Phil Jagielka,Jonjoe Kenny,Gylfi Sigurdsson,Aaron Lennon,Idrissa Gueye,Morgan Schneiderlin,Dominic Calvert-Lewin,Kevin Mirallas
2017-11-28,Brighton and Hove Albion,Crystal Palace,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,A Marriner,10,10,4,4,13,8,10,5,2,0,0,0,Mat Ryan,Bruno,Shane Duffy,Lewis Dunk,Markus Suttner,Dale Stephens,Anthony Knockaert,José Izquierdo,Davy Pröpper,Pascal Groß,Glenn Murray,Wayne Hennessey,Joel Ward,James Tomkins,Mamadou Sakho,Jeffrey Schlupp,Luka Milivojevic,Yohan Cabaye,Ruben Loftus-Cheek,Andros Townsend,Wilfried Zaha,Christian Benteke
2017-11-28,Leicester City,Tottenham Hotspur,,,,,,,,,,,,,,,,,,,,,2,1,H,2,0,H,A Taylor,7,18,4,6,7,10,4,9,1,2,0,0,Kasper Schmeichel,Danny Simpson,Ben Chilwell,Wes Morgan,Harry Maguire,Marc Albrighton,Vicente Iborra,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,Hugo Lloris,Jan Vertonghen,Davinson Sánchez,Eric Dier,Danny Rose,Moussa Sissoko,Mousa Dembélé,Christian Eriksen,Serge Aurier,Harry Kane,Dele Alli
2017-11-28,Watford,Manchester United,,,,,,,,,,,,,,,,,,,,,2,4,A,0,3,A,J Moss,12,15,3,7,12,10,5,5,2,1,0,0,Heurelho Gomes,Sebastian Prödl,Adrian Mariappa,Christian Kabasele,Tom Cleverley,Abdoulaye Doucouré,Will Hughes,Kiko Femenía,Marvin Zeegelaar,Richarlison,Andre Gray,David de Gea,Victor Lindelöf,Chris Smalling,Marcos Rojo,Paul Pogba,Ashley Young,Luis Antonio Valencia,Nemanja Matic,Romelu Lukaku,Anthony Martial,Jesse Lingard
2017-11-28,West Bromwich Albion,Newcastle United,,,,,,,,,,,,,,,,,,,,,2,2,D,1,0,H,L Probert,8,14,4,4,13,12,1,6,0,0,0,0,Ben Foster,Allan-Roméo Nyom,Jonny Evans,Ahmed Hegazi,Kieran Gibbs,Jake Livermore,Matt Phillips,Gareth Barry,Sam Field,Hal Robson-Kanu,Salomón Rondón,Karl Darlow,Ciaran Clark,Chancel Mbemba,Florian Lejeune,DeAndre Yedlin,Jacob Murphy,Matt Ritchie,Isaac Hayden,Ayoze Pérez,Mikel Merino,Joselu
2017-11-29,Arsenal,Huddersfield Town,,,,,,,,,,,,,,,,,,,,,5,0,H,1,0,H,G Scott,21,7,7,2,10,12,7,2,0,1,0,0,Petr Cech,Laurent Koscielny,Nacho Monreal,Shkodran Mustafi,Héctor Bellerín,Aaron Ramsey,Sead Kolasinac,Granit Xhaka,Alexis Sánchez,Alexandre Lacazette,Mesut Özil,Jonas Lössl,Martin Cranie,Zanka,Christopher Schindler,Jonathan Hogg,Aaron Mooy,Chris Löwe,Florent Hadergjonaj,Steve Mounie,Elias Kachunga,Collin Quaner
2017-11-29,AFC Bournemouth,Burnley,,,,,,,,,,,,,,,,,,,,,1,2,A,0,1,A,R East,10,10,2,4,9,11,4,6,0,1,0,0,Asmir Begovic,Simon Francis,Steve Cook,Nathan Aké,Charlie Daniels,Andrew Surman,Marc Pugh,Harry Arter,Jordon Ibe,Callum Wilson,Joshua King,Nick Pope,James Tarkowski,Ben Mee,Stephen Ward,Phil Bardsley,Jack Cork,Jóhann Gudmundsson,Robbie Brady,Steven Defour,Chris Wood,Jeff Hendrick
2017-11-29,Chelsea,Swansea City,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,N Swarbrick,21,2,10,0,10,7,15,1,1,0,0,0,Thibaut Courtois,Antonio Rüdiger,Andreas Christensen,Gary Cahill,Marcos Alonso,Cesc Fàbregas,N'Golo Kanté,Davide Zappacosta,Willian,Pedro,Álvaro Morata,Lukasz Fabianski,Martin Olsson,Mike van der Hoorn,Alfie Mawson,Kyle Naughton,Ki Sung-Yueng,Tom Carroll,Renato Sanches,Roque Mesa,Wilfried Bony,Jordan Ayew
2017-11-29,Everton,West Ham United,,,,,,,,,,,,,,,,,,,,,4,0,H,2,0,H,M Oliver,8,7,5,3,16,6,2,6,2,1,0,0,Jordan Pickford,Ashley Williams,Cuco Martina,Mason Holgate,Jonjoe Kenny,Gylfi Sigurdsson,Wayne Rooney,Aaron Lennon,Idrissa Gueye,Tom Davies,Dominic Calvert-Lewin,Joe Hart,Aaron Cresswell,Pablo Zabaleta,Winston Reid,Angelo Ogbonna,Marko Arnautovic,Cheikhou Kouyaté,Manuel Lanzini,Pedro Obiang,Arthur Masuaku,André Ayew
2017-11-29,Manchester City,Southampton,,,,,,,,,,,,,,,,,,,,,2,1,H,0,0,D,P Tierney,26,7,12,2,12,11,6,5,1,1,0,0,Ederson,Kyle Walker,Vincent Kompany,Fabian Delph,Nicolás Otamendi,Ilkay Gündogan,Kevin De Bruyne,Fernandinho,Raheem Sterling,Gabriel Jesus,Sergio Agüero,Fraser Forster,Cédric Soares,Maya Yoshida,Ryan Bertrand,Wesley Hoedt,Virgil van Dijk,Oriol Romeu,Nathan Redmond,Mario Lemina,Pierre-Emile Højbjerg,Shane Long
2017-11-29,Stoke City,Liverpool,,,,,,,,,,,,,,,,,,,,,0,3,A,0,1,A,M Atkinson,10,14,1,7,8,10,5,9,1,5,0,0,Lee Grant,Kurt Zouma,Bruno Martins Indi,Ryan Shawcross,Erik Pieters,Joe Allen,Mame Biram Diouf,Darren Fletcher,Eric Maxim Choupo-Moting,Xherdan Shaqiri,Peter Crouch,Simon Mignolet,Dejan Lovren,Joseph Gomez,Alberto Moreno,Joel Matip,Georginio Wijnaldum,Roberto Firmino,Sadio Mané,Alex Oxlade-Chamberlain,Emre Can,Dominic Solanke
2017-12-02,Arsenal,Manchester United,,,,,,,,,,,,,,,,,,,,,1,3,A,0,2,A,A Marriner,33,8,15,4,11,10,12,1,3,2,0,1,Petr Cech,Laurent Koscielny,Nacho Monreal,Shkodran Mustafi,Héctor Bellerín,Aaron Ramsey,Sead Kolasinac,Granit Xhaka,Alexis Sánchez,Alexandre Lacazette,Mesut Özil,David de Gea,Victor Lindelöf,Chris Smalling,Marcos Rojo,Paul Pogba,Ashley Young,Luis Antonio Valencia,Nemanja Matic,Romelu Lukaku,Anthony Martial,Jesse Lingard
2017-12-02,Brighton and Hove Albion,Liverpool,,,,,,,,,,,,,,,,,,,,,1,5,A,0,2,A,G Scott,6,12,2,6,8,7,2,2,1,0,0,0,Mat Ryan,Bruno,Gaëtan Bong,Shane Duffy,Lewis Dunk,Dale Stephens,Anthony Knockaert,Davy Pröpper,Isaiah Brown,Pascal Groß,Glenn Murray,Simon Mignolet,Georginio Wijnaldum,Dejan Lovren,Emre Can,Philippe Coutinho,James Milner,Jordan Henderson,Andrew Robertson,Trent Alexander-Arnold,Roberto Firmino,Mohamed Salah
2017-12-02,Chelsea,Newcastle United,,,,,,,,,,,,,,,,,,,,,3,1,H,2,1,H,K Friend,23,8,9,2,8,13,11,4,0,1,0,0,Thibaut Courtois,Antonio Rüdiger,Andreas Christensen,César Azpilicueta,Marcos Alonso,Cesc Fàbregas,Danny Drinkwater,N'Golo Kanté,Victor Moses,Eden Hazard,Álvaro Morata,Karl Darlow,Ciaran Clark,Chancel Mbemba,Florian Lejeune,Mohamed Diamé,Matt Ritchie,Javier Manquillo,Mikel Merino,Jacob Murphy,Dwight Gayle,Ayoze Pérez
2017-12-02,Everton,Huddersfield Town,,,,,,,,,,,,,,,,,,,,,2,0,H,0,0,D,C Kavanagh,6,5,4,3,12,9,2,5,2,1,0,0,Jordan Pickford,Ashley Williams,Cuco Martina,Mason Holgate,Jonjoe Kenny,Wayne Rooney,Gylfi Sigurdsson,Aaron Lennon,Idrissa Gueye,Tom Davies,Dominic Calvert-Lewin,Jonas Lössl,Tommy Smith,Scott Malone,Zanka,Christopher Schindler,Elias Kachunga,Aaron Mooy,Tom Ince,Danny Williams,Collin Quaner,Laurent Depoitre
2017-12-02,Leicester City,Burnley,,,,,,,,,,,,,,,,,,,,,1,0,H,1,0,H,P Tierney,16,14,3,4,3,11,10,7,0,2,0,0,Kasper Schmeichel,Danny Simpson,Ben Chilwell,Wes Morgan,Harry Maguire,Marc Albrighton,Vicente Iborra,Wilfred Ndidi,Riyad Mahrez,Demarai Gray,Jamie Vardy,Nick Pope,James Tarkowski,Ben Mee,Stephen Ward,Phil Bardsley,Jack Cork,Jóhann Gudmundsson,Robbie Brady,Steven Defour,Chris Wood,Jeff Hendrick
